name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46225269_mobellm239do_1744191134239.jpg,Chính hãng đến 06/04/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/03/0_46169355_mobellm239do_1743667752023.jpg,Chính hãng đến 17/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/02/0_46154463_mobellm239xanh_1743605215382.jpg,Chính hãng đến 27/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/31/0_46162083_mobellm239den_1743398930644.jpg,Chính hãng đến 23/02/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/17/0_46255935_mobellm239den_1744867454950.jpg,Chính hãng đến 28/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46218105_mobellm239xanh_1744273903439.jpg,Chính hãng đến 07/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/07/0_46213683_mobellm239do_1743998749910.jpg,Chính hãng đến 06/04/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/08/0_46066311_mobellm239xanh_1741423618920.jpg,Chính hãng đến 22/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/03/29/0_46158675_mobellm239den_1743243051908.jpg,Chính hãng đến 25/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/13/4_46244247_mobellm239xanh_1744531168397.jpg,Chính hãng đến 02/04/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/18/0_46266879_mobellm239den_1744971418262.jpg,Chính hãng đến 25/03/2026,Có trầy xước,"Pin,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/17/0_46257093_mobellm239xanh_1744862152921.jpg,Chính hãng đến 31/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46121271_mobellm239xanh_1742520956967.jpg,Chính hãng đến 15/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/23/0_46134633_mobellm239do_1742737368149.jpg,Chính hãng đến 23/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/27/0_46026552_mobellm239do_1740660552041.jpg,Chính hãng đến 26/02/2026,Có trầy xước,Pin,Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/06/0_46054917_mobellm239xanh_1741232678923.jpg,Chính hãng đến 28/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46173099_mobellm239do_1743770974179.jpg,Chính hãng đến 19/03/2026,Có trầy xước,"Pin, Hộp, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_46142991_mobellm239do_1743508907907.jpg,Chính hãng đến 26/02/2026,Có trầy xước,"Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/28/0_46136685_mobellm239den_1743129261587.jpg,Chính hãng đến 04/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/6_46251693_mobellm239den_1744809907476.jpg,Chính hãng đến 15/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/9_46252617_mobellm239xanh_1745072876492.jpg,Chính hãng đến 10/04/2026,Có trầy xước,"Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46174905_mobellm239do_1743774389638.jpg,Chính hãng đến 26/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/03/24/0_46100493_mobellm239do_1742784647514.jpg,Chính hãng đến 13/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/06/0_46179021_mobellm239xanh_1743946485013.jpg,Chính hãng đến 01/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46225965_mobellm239do_1744205711522.jpg,Chính hãng đến 29/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/29/0_46159161_mobellm239xanh_1743251609504.jpg,Chính hãng đến 28/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/17/0_46104885_mobellm239do_1742200582188.jpg,Chính hãng đến 22/02/2026,Có trầy xước,"Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46219143_mobellm239den_1744186375873.jpg,Chính hãng đến 08/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/25/0_46139817_mobellm239do_1742879504712.jpg,Chính hãng đến 07/03/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/12/0_46241085_mobellm239den_1744468178617.jpg,Chính hãng đến 11/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46226715_mobellm239xanh_1744293151572.jpg,Chính hãng đến 09/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46042671_mobellm239do_1743751189271.jpg,Chính hãng đến 27/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/13/0_46244409_mobellm239den_1744553036698.jpg,Chính hãng đến 24/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_46143124_mobellm239xanh_1743479377772.jpg,Chính hãng đến 12/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46218850_mobellm239den_1744277367737.jpg,Chính hãng đến 26/03/2026,Có trầy xước,"Hộp, Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/21/7_46276540_mobellm239den_1745243549857.jpg,Chính hãng đến 29/03/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/3_46247086_mobellm239den_1744705917291.jpg,Chính hãng đến 10/04/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/0_46255390_mobellm239den_1744812155615.jpg,Chính hãng đến 26/03/2026,Có trầy xước,"Pin,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/06/0_46054918_mobellm239xanh_1741232446590.jpg,Chính hãng đến 28/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46136974_mobellm239xanh_1742816313349.jpg,Chính hãng đến 24/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/0_46255216_mobellm239den_1744770217189.jpg,Chính hãng đến 26/02/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/03/0_46167154_mobellm239xanh_1743655141986.jpg,Chính hãng đến 16/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/04/02/0_46168774_mobellm239den_1743577983374.jpg,Chính hãng đến 26/03/2026,Có trầy xước,Pin,Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_46144996_mobellm239do_1743477205994.jpg,Chính hãng đến 24/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/26/0_46144594_mobellm239xanh_1742975690437.jpg,Chính hãng đến 24/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/07/0_46213672_mobellm239xanh_1744008979518.jpg,Chính hãng đến 21/03/2026,Có trầy xước,"Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/20/0_46114006_mobellm239do_1742437545535.jpg,Chính hãng đến 16/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46115680_mobellm239xanh_1742551360119.jpg,Chính hãng đến 27/02/2026,Có trầy xước,"Pin,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/15/0_46097104_mobellm239den_1742035922711.jpg,Chính hãng đến 28/02/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46144762_mobellm239xanh_1743734074486.jpg,Chính hãng đến 28/02/2026,Có trầy xước,Pin,Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46229296_mobellm239den_1744288970382.jpg,Chính hãng đến 06/04/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/13/0_46179160_mobellm239do_1744544649098.jpg,Chính hãng đến 20/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/02/22/0_46001386_mobellm239den_1740222500758.jpg,Chính hãng đến 21/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/07/0_46213612_mobellm239den_1744033784699.jpg,Chính hãng đến 16/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/24/0_46137112_mobellm239den_1742822625285.jpg,Chính hãng đến 16/03/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/29/0_46127302_mobellm239den_1743238579100.jpg,Chính hãng đến 22/03/2026,Có trầy xước,Pin,Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/15/0_46088974_mobellm239den_1742044624420.jpg,Chính hãng đến 10/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/1_46268482_mobellm239xanh_1745066280994.jpg,Chính hãng đến 18/04/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/26/0_46013860_mobellm239den_1740532710598.jpg,Chính hãng đến 23/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/16/0_46099894_mobellm239xanh_1742095916280.jpg,Chính hãng đến 24/02/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/05/0_46175926_mobellm239den_1743818158119.jpg,Chính hãng đến 31/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/24/0_46276678_mobellm239den_1745477462788.jpg,Chính hãng đến 19/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_46266898_mobellm239xanh_1745024419540.jpg,Chính hãng đến 17/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/26/3_46292638_mobellm239do_1745632913036.jpg,Chính hãng đến 09/04/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46125437_mobellm239do_1742552086012.jpg,Chính hãng đến 02/03/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/06/0_46054919_mobellm239do_1741232553977.jpg,Chính hãng đến 28/02/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/07/0_46062419_mobellm239den_1741312291746.jpg,Chính hãng đến 18/02/2026,Có trầy xước,"Pin,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_46265525_mobellm239do_1745071578946.jpg,Chính hãng đến 23/03/2026,Có trầy xước,"Pin,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46227533_mobellm239do_1744261016630.jpg,Chính hãng đến 22/03/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/31/0_46128605_mobellm239den_1743394715242.jpg,Chính hãng đến 19/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/28/0_46155899_mobellm239den_1743167539221.jpg,Chính hãng đến 26/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/21/0_46121423_mobellm239den_1742518128360.jpg,Chính hãng đến 19/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/20/0_46266701_mobellm239den_1745111368573.jpg,Chính hãng đến 07/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_46269341_mobellm239do_1745045191347.jpg,Chính hãng đến 13/04/2026,Có trầy xước,"Pin,Sách hướng dẫn,Hộp,Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Xanh Dương,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/13/0_46244543_mobellm239xanh_1744555084348.jpg,Chính hãng đến 05/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đen,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_46173053_mobellm239den_1743731758919.jpg,Chính hãng đến 05/03/2026,Có trầy xước,"Hộp, Pin, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/10/0_46229141_mobellm239do_1744284358343.jpg,Chính hãng đến 09/04/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
Điện thoại Mobell M239 4G,Màu: Đỏ,310.000₫,500.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/08/0_46218611_mobellm239do_1744106891203.jpg,Chính hãng đến 31/03/2026,Có trầy xước,"Hộp, Pin, Sách hướng dẫn, Sạc liền cáp MicroUSB",Unisoc UMS9117-L,48 MB,128 MB,1000 mAh
